127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/css/fonts/gothic/gothic.woff HTTP/1.1" 200 82192
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/undefined?1401988487598 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/tv.php HTTP/1.1" 200 10826
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/js/responsive.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/img/headers/header09.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:56 -0300] "GET /new/undefined?1401988496930 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/tv.php HTTP/1.1" 200 11304
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/img/headers/header09.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/js/responsive.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:42 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:17:43 -0300] "GET /new/undefined?1401988663431 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/tv.php HTTP/1.1" 200 11401
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/js/responsive.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/img/headers/header09.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/img/link1.jpg HTTP/1.1" 200 74147
127.0.0.1 - - [05/Jun/2014:14:22:51 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:22:52 -0300] "GET /new/css/fonts/gothic/gothic.woff HTTP/1.1" 200 82192
127.0.0.1 - - [05/Jun/2014:14:22:52 -0300] "GET /new/undefined?1401988972139 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:23:15 -0300] "GET /new/tv.php HTTP/1.1" 200 11494
127.0.0.1 - - [05/Jun/2014:14:23:15 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:23:15 -0300] "GET /new/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:23:15 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
